Frequency ,Date,Rank,Player,Source
Weekly,2023-02-27,19,Karim Gawad,"https://www.psasquashtour.com/news/crouin-up-to-career-best-of-world-no-8-in-latest-psa-world-rankings/#:~:text=27%20February%202023,-France's%20Victor%20Crouin&text=Elsewhere%2C%20the%20men's%20top%2020,and%20Egypt's%20Ali%20Farag%20third."
Weekly,2023-02-27,20,Patrick Rooney,"https://www.psasquashtour.com/news/crouin-up-to-career-best-of-world-no-8-in-latest-psa-world-rankings/#:~:text=27%20February%202023,-France's%20Victor%20Crouin&text=Elsewhere%2C%20the%20men's%20top%2020,and%20Egypt's%20Ali%20Farag%20third."
Weekly,2023-03-06,1,Mostafa Asal,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,2,Diego Elias,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,3,Ali Farag,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,4,Mohamed Elshorbagy,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,5,Paul Coll,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,6,Marwan Elshorbagy,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,7,Victor Crouin,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,8,Mazen Hesham,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,9,Tarek Momen,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,10,Fares Dessouky,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,11,Joel Makin,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,12,Youssef Soliman,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,13,Miguel Rodriguez,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,14,Nicolas Mueller,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,15,Gregoire Marche,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,16,Saurav Ghosal,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,17,Abdulla Al Tamimi,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,18,Patrick Rooney,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,19,Mohamed Elshorbagy,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-06,20,Raphael Kandra,https://www.psasquashtour.com/featured-news/crouin-up-to-career-high-world-no-7-in-mens-rankings/
Weekly,2023-03-13,1,Mostafa Asal,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,2,Diego Elias,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,3,Mohamed Elshorbagy,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,4,Ali Farag,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,5,Paul Coll,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,6,Marwan Elshorbagy,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,7,Tarek Momen,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,8,Victor Crouin,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,9,Mazen Hesham,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,10,Fares Dessouky,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,11,Joel Makin,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,12,Youssef Soliman,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,13,Miguel Rodriguez,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,14,Nicolas Mueller,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,15,Gregoire Marche,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,16,Saurav Ghosal,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,17,Abdulla Al Tamimi,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,18,Patrick Rooney,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
Weekly,2023-03-13,19,Raphael Kandra,https://x.com/PSASquashTour/status/1635226699343200258/photo/1
